53,0,12
53,40,69
53,127,139
53,179,194
53,261,278
53,294,310
53,313,331
54,24,35
54,57,82
54,85,108
54,129,145
54,180,211
54,261,283
55,53,72
55,199,213
55,234,284
56,19,49
56,153,169
57,17,46
57,61,69
57,88,101
57,124,140
57,163,180
57,202,217
58,0,27
58,105,142
58,199,212
58,229,249
59,0,8
59,60,72
59,120,169
59,212,229
59,239,258
60,9,68
60,122,129
61,0,14
61,36,59
61,93,116
61,191,220
61,298,314
62,0,24
62,105,121
62,146,168
62,220,240
63,0,11
63,60,86
63,165,183
64,9,34
64,63,86
64,154,173
65,0,13
65,19,27
65,51,61
65,82,98
66,11,21
66,49,79
66,114,135
66,153,181
66,197,214
66,267,281
67,21,39
67,56,71
67,83,107
67,143,158
67,180,194
67,209,236
68,17,34
68,48,59
68,125,153
68,160,203
68,238,262
69,53,74
69,111,118
69,164,177
70,77,98
70,168,177
70,214,235
71,12,23
71,53,72
71,96,107
71,131,144
72,0,17
72,38,53
72,77,94
72,139,152
72,156,167
73,5,21
73,59,71
73,88,101
73,129,141
74,15,25
74,33,46
74,88,107
75,0,18
75,63,90
75,172,199
75,250,260
75,293,299
76,52,63
76,74,99
76,142,157
77,18,37
77,128,146
77,191,203
78,27,46
78,67,83
79,0,13
79,83,95
79,187,196
80,8,26
80,61,79
80,86,94
80,141,163
81,26,44
82,0,21
82,38,55
82,97,124
82,137,156
82,198,221
83,0,10
83,30,63
83,113,134
83,177,192
84,44,74
84,105,120
85,21,50
85,120,145
85,178,187
86,0,10
86,62,70
86,101,135
87,56,71
87,98,117
88,9,25
88,38,51
88,110,175
88,194,209
88,229,251
89,0,12
89,15,36
89,81,105
89,152,167
90,13,36
90,58,73
91,69,96
92,65,77
92,126,150
93,0,10
93,80,104
94,25,37
94,56,76
95,14,44
95,72,88
96,0,21
96,54,70
96,141,156
96,191,199
97,148,171
97,263,299
98,13,32
98,67,93
98,106,133
98,158,174
98,204,214
99,25,78
99,81,96
99,106,128
99,162,193
99,198,209
99,214,232
100,0,21
100,148,169
100,172,190
100,249,262
100,300,342
101,3,31
101,92,104
101,186,207
101,234,246
101,306,327
102,22,36
102,140,166
103,4,21
103,33,48
103,160,178
103,244,256
104,22,43
104,69,89
104,134,155
104,181,192
104,281,289
105,0,19
105,72,87
105,114,142
105,177,187
105,216,227
105,259,277
105,292,307
106,9,27
106,88,111
106,154,163
106,178,197
107,0,12
107,83,93
108,5,16
108,57,93
108,173,195
108,207,237
108,242,271
109,33,46
109,49,58
109,89,106
109,150,172
110,0,10
110,38,53
110,178,190
111,78,94
111,114,133
112,0,21
112,49,74
112,87,103
112,168,185
112,208,219
113,28,37
113,81,96
113,119,152
113,163,175
114,19,32
114,52,72
114,77,99
114,117,130
114,160,190
114,202,210
114,226,246
115,0,21
115,104,116
115,127,136
116,4,26
116,29,45
116,77,104
116,127,140
117,7,17
117,38,68
117,100,108
117,157,176
117,201,223
117,259,270
118,0,14
118,61,73
118,84,99
118,111,136
118,191,207
118,224,236
119,0,12
119,64,95
119,173,190
119,198,209
119,283,299
120,0,18
120,79,124
120,170,185
120,224,255
121,0,8
121,94,110
121,134,163
122,0,18
122,85,95
122,123,148
122,174,195
123,105,124
123,144,166
123,193,232
124,37,52
124,130,154
125,0,9
125,32,51
125,88,102
125,189,202
126,0,11
126,106,128
126,151,166
127,27,48
127,71,95
127,110,124
127,139,152
127,207,221
127,241,255
127,278,296
128,42,70
128,103,123
128,145,163
128,188,201
129,0,10
129,95,119
129,127,156
129,159,172
129,196,205
129,243,258
129,265,274
129,293,323
130,0,16
130,27,50
130,137,157
131,0,19
131,25,42
131,127,165
132,22,44
132,271,290
133,41,59
133,127,143
133,173,187
134,71,86
134,99,122
134,196,220
135,51,62
135,67,90
135,141,160
136,0,12
136,41,53
136,90,115
136,134,145
136,150,166
137,61,97
137,127,140
138,0,17
138,66,86
139,44,60
139,145,195
