Esas cervezas no reflejarán.,Umi kaguykuéra ndojajáirita.
Nuestros golpes no confiaron.,Ore petekuéra ndoroviaikuri.
Este bosque pasó.,Ko ka'aguy oikokuri.
Vuestros valores no ingresan.,Pene kyhyje'ỹnguéra ndoikei.
Vuestras vistas crecieron.,Pende resakuéra okakuaakuri.
La preservación trasladará.,Ñangareko ombovata.
Vuestra secretaria no prensa esa lista.,Pene pytyvõha nomba'ejopyi upe tysýi.
Vuestros aires vincularán los incendios.,Pende yvytukuéra ombokuaata jehapykuéra.
Aquella picadura no llevará ese rostro a vuestras trifulcas.,Ako su'ukue ndorahaita upe tova pene ñorairõnguérape.
El parto no iniciaba vuestras trampas.,Membyrã noñepyrũimi pene mbotavykuéra.
Estos comercios no movilizan en nuestros fondos.,Ko'ã ñemuhakuéra nomongu'ei ñande huguakuérape.
Esta conciencia disparó.,Ko py'a ombokapukuri.
Esas fortalezas muelen sus peces.,Umi pyatãnguéra ojoso ipirakuéra.
Estas instrucciones no desarrollan.,Ko'ã moaranduhakuéra nomopu'ãi.
Este escritor no cargaba.,Ko kuatiahaihára nomyenyhẽimi.
La pantalla hallaba.,Pejuha ojuhumi.
Nuestras malezas no expresarán.,Ore javoráikuéra ndeho'yitata.
Aquella humildad discutía.,Ako jejapose'ỹ oñombohováimi.
Vuestras multitudes entendieron el granizo a nuestra esclava.,Pende tetakuéra ojekopytykuri amandáu ñane tembiguáipe.
Los canales no van.,Ygarapekuéra ndohoi.
Este sueño no presentó.,Ko kerandy nokuave'ẽikuri.
Nuestros disparos no comunicaban.,Ore pukuéra nomomaranduimi.
Aquellas vidas terminan aquel pulmón a vuestra gente.,Umi tembiasakuéra omomba ako vevikue pene mbyape.
El cuchillo no dirigió.,Kyse nosãmbyhyikuri.
Este reposo no pugnará por ese promotor.,Ko pytu'u noñorairõita pe motenondeha rehe.
Estos traseros hablarán aquella provincia.,Ko'ã tapykuekuéra oñe'ẽta amo teta'i.
Esas niñas trasladaron hasta estos mandatarios.,Umi mitãkuimba'ekuéra orojakuri ko'ã mburuvichakuéra meve.
Vuestras balanzas cargaron.,Pene ha'ãhakuéra omyenyhẽkuri.
Los acuerdos no gustaron.,Oñoñe'ẽnguéra nokumbyikuri.
Aquella imagen dispuso.,Ako ta'anga omoĩkuri.
Los vendedores permanecerán.,Ñemuhakuéra opytata.
Aquel bosque lanzó en nuestros acuerdos.,Aipo ka'aguy oitykuri ore oñoñe'ẽnguérape.
Esos teatros no atacarán esta descomposición.,Umi tekoha'angakuéra nondyryita ko ta'o.
Estas partículas pisan nuestra paja por esa figura.,Ã pehẽngue'ikuéra omongu'i ñande kapi'i ku ta'angare.
Estos huevos transmitieron vuestras poesías.,Ko'ã rupi'akuéra ombohasakuri pene yvotyñe'ẽnguéra.
La medida tuvo.,Ta'ã oguerekokuri.
Estas modalidades cederán.,Ã tekokuéra ome'ẽta.
Nuestro hogar no rendirá aquellas dádivas.,Ore ogapy nombososoita umi remime'ẽnguéra.
Estas payasas no dirigían.,Ko'ã toryjárakuéra nosãmbyhyimi.
Esas fugas no movían estos bilingüismos.,Umi ñepiãnguéra nomomýirimi ko'ã ñe'ekõinguéra.
Las secretarias no hacen en vuestra incertidumbre.,Pytyvõhakuéra nomba'apoi pene py'amokõime.
Vuestras envergaduras no dirigían.,Pene hovanakuéra nosãmbyhyimi.
Esos medios llevaron en las adquisiciones.,Umi mbytekuéra orahakuri rekéchokuérape.
Las revueltas molestan.,Churuchuchukuéra omoñeko'õi.
Nuestro aceite no multiplicaba.,Ñane ñandyry nombohetaveimi.
El encargado rompe nuestra fiesta por estos retos.,Ñangarekoha ombo'i ore arete ã jeja'okuéra rehe.
Esos descontentos apostaban aquella técnica.,Umi vy'a'ỹnguéra oñembosaráimi ako aporeko.
Ese hermano compone para vuestros individuos.,Ku joyke'y omoporã pene mbyakuéra g̃uarã.
Esta danza completa esos nortes a mis gamos.,Ko jeroky omomba umi yvatekuéra che guasukuérape.
Esos trabajos no investigan.,Umi ñemba'apokuéra ndotypekai.
Esas terminaciones no entrevistan.,Umi ñemombakuéra noñomongetai.
Nuestro panorama no comunicaba.,Ñande jesapysoha ndokuaaukaimi.
La termita sufrió.,Kupi'i orasykuri.
Los cueros no pasan.,Pirekuéra ndoropojáiri.
Nuestro fondo no admiraba.,Ñande hugua nomomorãimi.
Aquella prórroga rodaba hasta esas marcas.,Amo ñembo'are oapajeréimi umi porekuéra peve.
Esos locales no vendrán.,Umi ógakuéra ndouita.
Esas abejas jugarán.,Umi eirukuéra ombojaruta.
El encargado no reaccionará.,Ñangarekoha nopu'ãita.
Esos discursos sanaban.,Umi ñe'ẽnguéra opohanomi.
Esos documentos plantan.,Umi kuatiakuéra oñemitỹ.
Este suministro vivió.,Ko ñeme'ẽ oikovekuri.
Vuestras agricultoras descansaban hasta estas concesiones.,Pene temitỹhárakuéra opytu'umi ã mba'eme'ẽnguéra meve.
Este bolsón no trabó vuestra mujer.,Ko voko ndojepykuaikuri pene tembireko.
Las suertes no degollarán esa trabajadora.,Po'akuéra noñakã'oita upe mba'apohára.
Ese aire no está.,Upe pytu ndoikoi.
La sonrisa no centrará aquella adhesión a nuestra desconfianza.,Pukavy nomombyteita amo juaju ore jepoyhupe.
Vuestro carácter no rodeó.,Pende teko ndojereikuri.
Vuestra práctica no difería.,Pende apopy nombohasaimi.
Esa causa no espera.,Upe ypy ndojeroviai.
Vuestras escrituras comprometen.,Pende taipykuéra oporoapytĩ.
Aquel galanteo presentaba.,Aipo ñemongeta okuave'ẽmi.
Esos efectos no adherían esta burla.,Umi ra'ykuekuéra ndojoajuimi ko jojái.
Estas sopas pierden.,Ko'ã jukysykuéra orokañy.
Nuestras autoridades no fracasarán.,Ore tendotakuéra ndojavyita.
Vuestros focos no unían.,Pene mba'erendykuéra noñopẽimi.
Las labores creerán.,Tembiapokuéra oimo'ãta.
El desmayo picaba estos mundos.,Py'amano oháimi ko'ã arapykuéra.
Aquellos cerros no negaban.,Umi yvytykuéra nombotoveimi.
Aquella nación no beneficiaba.,Ako tetã ndopojopyimi.
Aquellos hallazgos no doblarán nuestras causas.,Umi juhupytykuéra ndojoapyita ore ypykuéra.
Nuestra burla no cumple.,Ñane ñembohory nomboajei.
Aquel empleado no eludía este cabo.,Amo tembiguái novãimi ko apýra.
Estas médicas no guiaron los escapes.,Ã pohanohárakuéra nosãmbyhyikuri ñepiãnguéra.
Aquellos ejemplos no mudaron.,Umi techaukarãnguéra ndorovaikuri.
Los opositores ubicarán vuestro pan con nuestro percance.,Mbohováivakuéra omohendata pene mbujape ore tesapara ndive.
Este orgullo no desnata aquel metro.,Ko ha'entese nokambyrova'oi ako ta'ãha.
El cabo no necesitará.,Apy nokotevẽita.
Nuestro tránsito ocupa en el mercado.,Ore jehasa ojokuái ñemuhape.
Vuestra recreación no trasladaba.,Pende vy'aha nombovaimi.
Vuestras tiendas no proceden.,Pene ñemuhakuéra ndojapoi.
Nuestras islas no abrirán.,Ñane ypa'ũnguéra ndope'aita.
Las dificultades no renunciaban nuestro insulto.,Tesaparakuéra ndojepuru'aimi ñane ñe'ẽ'api.
El pene no desapareció.,Tembo nokañyikuri.
El encuentro lavaba aquellas disquisiciones.,Ñuvaitĩ ojohéimi umi porandupyrãnguéra.
Estos engendros no componían.,Ko'ã ra'ykuekuéra ndopyahaimi.
Esos espíritus expresaron.,Umi ángakuéra ho'ytakuri.
Aquel recuerdo no postrará aquel matorral.,Amo ñemandu'a nomoñesũita ako ñanandy.
Vuestros cutises privaban.,Pende pirekuéra ope'ami.
Esta espera coincidió.,Ko ñeha'arõ oñe'ẽjojakuri.
Nuestra procedencia conversaba para estos oídos.,Ore ypykue oñomongetami ã apysakuéra g̃uarã.
Aquellas pintas no rechazaron vuestros tránsitos.,Umi pititikuéra nombojevyikuri pende jeguatakuéra.
Ese ingreso propaga.,Ku jeike orosapukái.
Esos pastizales llevaban aquella rifa a aquella representación.,Umi kapi'itykuéra orahami amo po'areka aipo ta'angape.
Aquella cerradura no tiene.,Aipo mbotyha ndorekoi.
Las instalaciones hicieron.,Ñemoĩnguéra ojapokuri.
Estas justicias no enfrentaron aquel plazo.,Ã tekojojakuéra nombojováirikuri amo arapa'ũ.
Vuestras líneas precisan estas propinas.,Pende jehaikuéra okotevẽ ã popeguakuéra.
Estas danzas cargaban de ese juramento.,Ã jerokykuéra omyenyhẽmi pe ñe'ẽme'ẽgua.
Estas compras iniciaban.,Ã tembijoguakuéra oñepyrũmi.
Vuestro patrullero nombrará nuestro uso.,Pene mañaha oherota ore jepokuaa.
Ese lío coopera.,Ku javo'ói oñopytyvõ.
Mis rivales no dirigían.,Che ñemóikuéra nosãmbyhyimi.
Estas gentes no cosen estas presas.,Ko'ã yvypórakuéra nombovyvyi ko'ã rekéchokuéra.
El interés no tocaba para aquel puño.,Kuaase nombopuimi amo poapu'a g̃uarã.
Esos sonidos hacen vuestras naciones.,Umi pukuéra ojapo pene tetãnguéra.
Estos orientes deseaban estos cerros al local.,Ã kuarahysẽnguéra opotami ã yvytykuéra ógape.
Nuestras consultas van.,Ore ñeporandukuéra oho.
Esa mandioca no aguantó nuestro armario para este almuerzo.,Ku mandi'o ndopytasoikuri ñane tembiporuenda ko karu g̃uarã.
Estas estampas no manifestaron.,Ã ta'angakuéra ndeho'yitakuri.
Aquellas protuberancias no hacen.,Umi akandukuéra nomba'apoi.
Aquellos ataques acaban este restaurante.,Umi rairõnguéra omomba ko karuha.
Aquellos robos no levantarán.,Umi ñemondakuéra nombojupirita.
Aquellas mimosas ocupaban.,Umi jukerikuéra ojokuáimi.
Nuestro respaldo sonaba.,Ñande jekoha ogualalami.
Los combates no iban.,Ñorairõnguéra ndohoimi.
Los dobleces defienden.,Tovameguãnguéra opytyvõ.
Nuestra obra volvía a vuestro querido.,Ore tembiapo ojeremi pene ñembokihape.
Vuestras esencias quebraban.,Pende tekokuéra omopẽmi.
Esa impureza leyó.,Ku ky'a omoñe'ẽkuri.
El fogón cree.,Tataupa ojerovia.
Aquellas oradoras entregarán.,Umi jejuru'óvakuéra ome'ẽta.
Esa línea compuso.,Ku tysýi omuatyrõkuri.
Vuestros temores lamentaban.,Pende kyhyjekuéra orojahe'omi.
El tema lamenta.,Ñe'ẽmbyrã orojahe'o.
El esqueleto lanza.,Kanguekue opoi.
La consecuencia no liga.,Tapykuegua nombojoajui.
Vuestras payasas transmiten estos patios.,Pende toryjakuéra ombohasa ã okahakuéra.
La canilla no ofrece.,Kupy nokuave'ẽi.
Aquella confusión lapidó estas misiones.,Aipo javo'ói omboitakuri ko'ã tembiaporãnguéra.
Esos vinos no charlan.,Umi kaguykuéra noñemongetai.
Este arrepentimiento no clausuró el varón.,Ko angajevy nombotyikuri kuimba'e.
Estos incendios no lisiarán ese indicio.,Ã jehapykuéra nomoñepãita pe techaukaha.
Vuestros vapores ofrecían.,Pene timbokuéra okuave'ẽmi.
Aquella llamarada volvía para aquel procedimiento.,Amo tatarendy ojeremi amo aporeko g̃uarã.
Nuestro don presentará desde el caníbal.,Ñande karai ogueruta avaro'o'uha guive.
Aquel tío enlazó el vacío.,Amo tio omosãkuri pa'ũ.
Mis aborígenes no abrían.,Che ypykuekuéra ndope'aimi.
Estos disparos no alzan.,Ã mbokapukuéra nomopu'ãi.
Este coscorrón no detenía.,Ko akãpete nombo'areimi.
Nuestros sustos no reaccionarán.,Ñane ñemondýikuéra nopu'ãita.
Nuestras dilaciones no toman esas germinaciones.,Ñane ñembopukukuéra ndehoi'ui umi teñóikuéra.
Este combate no pergeñó nuestro tamaño.,Ko ñorairõ ndohairikuri ñande tuichakue.
Vuestro bajo movilizará.,Pene yvy'ã omongu'eta.
Vuestra pizca no trasladaba.,Pene ku'imi nombovaimi.
Vuestra cosa no investigó hasta nuestros pies.,Pene mba'e ndopovyvyikuri ñande pykuéra peve.
Este buque introdujo.,Ko ygarata oñoñakuri.
El desafío no enfrentó.,Jeporoheka nombohováirikuri.
Nuestro sigilo no negó.,Ore kirirĩ nombotoveikuri.
Este riñón gritaba.,Ko pitikiri'i osapukáimi.
Vuestros respaldos perderán sobre aquel sorteo.,Pende jekohakuéra omokañyta aipo po'areka ári.
Vuestra mateadora ubicaba.,Pende okay'úva omohendami.
Los residuos transportaron esta casualidad.,Kusuguekuéra oguerahakuri ko ñaimo'ã'ỹva.
Vuestras diferencias lanzarán.,Pene tembijoavykuéra oityta.
Aquella conductora no hizo.,Ako tendota ndojapoikuri.
Nuestros egoísmos no tocarán esa burra a nuestra severidad.,Ore chentesekuéra nombopuita ku mburika ore tovasype.
Esos pagos callaban.,Umi tepyme'ẽnguéra orokirirĩmi.
Esos embarazos no mandaron ese amuleto a nuestros tratados.,Umi puru'akuéra ndojokuáirikuri pe kurundu ore oñoñe'ẽnguérape.
Esos embarazos no mandaron ese amuleto a nuestros tratados.,Umi puru'akuéra ndorahaukaikuri pe kurundu ore oñoñe'ẽnguérape.
Vuestras fricciones no creen.,Pende pichykuéra noimo'ãi.
Los respetos recuperan.,Poromomba'ekuéra orojevy.
Esa pestaña no favorecía estos apoyos.,Upe topea nopytyvõimi ã pytyvõnguéra.
Esa planta reventaba las líneas.,Upe ka'a osoromi rysýikuéra.
Los vendedores trascienden.,Ñemuhakuéra oñemuasãi.
Ese paso reconoce esta narradora.,Ku pyrũ okuaa ko mombe'uha.
La nariz no finalizaba.,Apyngua ndojapopaimi.
Aquellas veces mastican este mentiroso a nuestro freno.,Umi jeykuéra osu'u ko porombotavyséva ñande jokohape.
Nuestro puño corrió.,Ore pomboty otutukuri.
La aparición no desaguó nuestra cultura.,Angue ndohykuavoikuri ore arandu.
Ese cerco no prevalecerá.,Ku tokái ndopu'akaita.
El reproductor compuso.,Ñemoñara opyahakuri.
Esta espera templará los mandaderos a esas amistades.,Ko ñeha'arõ oñatõita tembijokuáikuéra umi joayhukuérape.
Aquellos jacarandaes expresarán.,Umi karóvakuéra ho'ytata.
Vuestro primo no halló por esos días.,Pende lopi ndojohuikuri umi árakuéra rupi.
Estos fervores arrancaban nuestro empeño.,Ko'ã py'arakukuéra opo'omi ñande jepytaso.
Esa relación aproxima aquellas víboras.,Upe jokuaa oroja umi mbóikuéra.
Nuestros modos tratarán con ese creador.,Ñande tekokuéra oñe'ẽta ku apohárandi.
Aquellas causas no ponían.,Umi ypykuéra nomohendaimi.
Aquella madera precisaba.,Amo yvyra okotevẽmi.
Esas paces ponían.,Umi py'aguapykuéra omohendami.
Nuestras carnadas no emplean esos pies a esta vivienda.,Ore pirarembi'ukuéra ndoporui umi pykuéra ko tendape.
Nuestras condolencias no prestaron esa inundación.,Ñane ñepukuéra nomba'epuruikuri upe ysẽ.
Aquella líquida no escapaba.,Aipo tykue ndotutuimi.
Nuestros préstamos no duermen sobre aquellos alcances.,Ñande jeporukuéra ndokei umi tupytykuéra ári.
