Nosotras no obrábamos.,Ñande nañamba'apoimi.
Yo no acortaré.,Che namombykyit.
Yo no manifestaré.,Che ndeha'yitat.
Tú leías.,Nde pemoñe'ẽmi.
Él añadió nuestra alma.,Ha'e omokarapachãikuri ñande pytu.
Él diferencia.,Ha'e ombojoavy.
Vos recuerdas la conclusión.,Nde peñanga'u paha.
Ellos establecen aquellos flagelos a estos calabozos.,Omohenda umi tukumbokuéra hikuái ko'ã ka'irãinguérape.
Vosotras no ingresasteis.,Peẽ ndapeikeikuri.
Nosotros no desarrollábamos.,Ore noromopu'ãimi.
Vosotros privabais.,Peẽ pepe'ami.
Yo cederé de nuestra abuela.,Che ame'ẽt ore tamóigua.
Nosotras no pondremos.,Ñande nañamohendait.
Ellos no tenían.,Ndoguerekoimi hikuái.
Vosotras no cotizabais aquel pedazo.,Peẽ napembohepyimi aipo kytã.
Vos no pasas.,Nde ndapejehui.
Ella paseará.,Ha'e oguatat.
Tú discutiste este mercado por los insectos.,Nde peñe'ẽ'apikuri ko ñemuha moñáikuéra rupi.
Vosotros no sumaréis.,Peẽ ndapepapait.
Ellos no perjudicarán esos papeles.,Nomomeguãit umi kuatiakuéra hikuái.
Él empleaba.,Ha'e oporumi.
Ellos no manifestaban.,Ndeho'yitami hikuái.
Yo comunicaré.,Che akuaaukat.
Tú levantarás.,Nde pemopu'ãt.
Ella no tiraba.,Ha'e ndokapuimi.
Ella no miraba a sus docentes.,Ha'e noma'ẽimi hmbo'évakuérape.
Yo cobijo nuestra conservación.,Che añuvã ñane ñongatupy.
Ella comunicaba.,Ha'e okuaaukami.
Ellos reconfortarán ese medio.,Ha'ekuéra ombohetia'et pe apyte.
Vosotras no relegabais ese bailarín a estos deberes.,Peẽ napemboykeimi upe jerokyha ko'ã apoukapykuérape.
Ella no iniciaba.,Ha'e noñepyrũimi.
Nosotras no resarcimos las propulsoras.,Ñande nañamyengoviai mopu'ãhárakuéra.
Nosotras no resarcimos las propulsoras.,Ñande nañamyengoviaikuri mopu'ãhárakuéra.
Yo hablaba.,Che añemongetami.
Ella demoraba el jugador.,Ha'e omboaremi ha'ãra.
Nosotros colaborábamos.,Ñande ñapytyvõmi.
Tú no tomaste.,Nde ndapepyhyikuri.
Ellos no desaparecen.,Nokañyi hikuái.
Vos no cuidarás.,Nde napeñangarekoit.
Ella traslada.,Ha'e orova.
Vos relevas esa tentación.,Nde pemyengovia upe ñeha'ã.
Ella admitía nuestros trabajadores.,Ha'e omoneĩmi ore mba'apohárakuéra.
Vosotras clavabais aquella caída hasta esas maldiciónes.,Peẽ pejatykami amo je'a umi ha'uvõnguéra meve.
Ellos no gritaron.,Ha'ekuéra ndosapukáirikuri.
Nosotras comprometíamos.,Ñande ñaporoapytĩmi.
Ella no asesoraba el jovencito a nuestros mediodías.,Ha'e nomoñe'ẽimi mitãrusu ore asajekuérape.
Nosotros no llevaremos.,Ore ndororahait.
Ellas encajan.,Okuapytĩ hikuái.
Vos pronuncias.,Nde peñe'ẽ.
Ellos no reconocían.,Ndokuaaimi hikuái.
Ellas mirarán.,Omañat hikuái.
Vos no explotas.,Nde ndapepui.
Vosotros no finalizáis vuestra lucha con este escrito.,Peẽ ndapejapopai pene ñorairõ ko tembihai ndive.
Él no trasladaba.,Ha'e ndorovaimi.
Nosotras no sufrimos.,Ore ndororasyikuri.
Nosotras no sufrimos.,Ñande ndajarasyi.
Yo no vendré.,Che ndauit.
Yo no cultivo nuestros altercados.,Che nañemitỹi ore ñorairõnguéra.
Ella no emplea.,Ha'e ndoporui.
Tú crecerás.,Nde pekakuaat.
Ellas leyeron vuestro par.,Ha'ekuéra omoñe'ẽkuri pene ñoirũ.
Ellos no esperan.,Ndojeroviai hikuái.
Ella valdrá.,Ha'e ovalet.
Tú explotarás.,Nde pekaput.
Vos no rompes.,Nde napemondohoi.
Ella no cruzará.,Ha'e nombojuasait.
Vosotros abríais.,Peẽ pepe'ami.
Vosotras no obrasteis estos vasos a nuestra cuidadora.,Peẽ napemba'apoikuri ko'ã kaguakuéra ñane ñangarekohape.
Nosotras no fallamos.,Ñande ndajajejavyikuri.
Nosotras no fallamos.,Ore ndorojejavyi.
Ella no intervendrá.,Ha'e noñemoingeit.
Tú ocupaste.,Nde pejokuáikuri.
Vos no asegurarás nuestras perspectivas.,Nde napemohatãit ore tenonderãnguéra.
Ellos partirán.,Ohot hikuái.
Ellas investigarán.,Opovyvyt hikuái.
Vosotros no empleabais en nuestro mundo.,Peẽ ndapeporuimi ore yvórape.
Tú fumabas estas adivinanzas.,Nde pemotimbomi ko'ã porandupyrãnguéra.
Vos desaparecías.,Nde pekañymi.
Yo dirigí.,Che asãmbyhykuri.
Vosotras manifestáis a esta amiga.,Peẽ pe'yta ko rayhupárape.
Yo esconderé para las letras.,Che arokañyt taikuéra g̃uarã.
Nosotros dirigíamos.,Ore rosãmbyhymi.
Ella no estudió vuestra fabricación a nuestras islas.,Ha'e ndojetavy'oikuri pende apopy ñane ypa'ũnguérape.
Nosotras no volvemos con vuestro testimonio.,Ore ndorojerei pene mombe'u ndive.
Nosotras acogimos esa semana.,Ore romoguahẽkuri ku arapokõindy.
Ellas no reflejaron esos veranos.,Ndojajáirikuri hikuái umi mbyry'áikuéra.
Vosotras debutáis a nuestra física.,Peẽ peñepyrũ ñande hetepe.
Yo triunfaba.,Che apu'akavemi.
Ellos no tomarán las oradoras sobre aquellos cementerios.,Nokuãchaĩrit jejuru'óvakuéra hikuái umi tyvyokuéra ári.
Vosotros no concluís con esos moluscos.,Peẽ napemombai umi jatytakuéra ndive.
Nosotros no hablamos estas balanzas.,Ore noroñomongetai ko'ã ha'ãhakuéra.
Nosotros no hablamos estas balanzas.,Ore noroñomongetaikuri ã ha'ãhakuéra.
Vos no confundes aquellas aclaraciones por vuestra mondadura.,Nde napembojavyi umi ñemohesakãnguéra pende tatykue rupi.
Ellos comprometerán.,Oporoapytĩt hikuái.
Él explotaba de nuestra mente.,Ha'e okapumi ñane akãnguagua.
Tú no detienes.,Nde napemombytai.
Yo no desarrollo nuestra formalidad.,Che namongakuaai ore tekoañete.
Ellas pararán.,Ha'ekuéra opytat.
Vosotros acabasteis por las simientes.,Peẽ pemohu'ãkuri ra'ỹinguéra rupi.
Vosotras no zumbáis.,Peẽ napenundui.
Ella no exaltó.,Ha'e nombotuichaikuri.
Ella pensaba.,Ha'e omo'ãmi.
Él no hundía las explicaciones.,Ha'e nomoñapymirimi ñemohesakãnguéra.
Tú llevabas esta filosofía.,Nde perahami ko kuaapavẽ.
Él no cederá hasta su bestia.,Ha'e nome'ẽit imymba meve.
Nosotros felicitamos esas rampas.,Ñande jaguerohory umi guejyhakuéra.
Nosotros felicitamos esas rampas.,Ñande jaguerohorykuri umi guejyhakuéra.
Ellos congratulaban.,Ha'ekuéra oguerohorymi.
Tú prevalecerás.,Nde pepu'akat.
Vosotros tumbasteis de vuestro detalle.,Peẽ peitykuri pende sa'ihagui.
Tú no abriste.,Nde ndapepe'aikuri.
Ella no desarrolla.,Ha'e nomopu'ãi.
Él no niega.,Ha'e nombotovei.
Él entregará.,Ha'e ombopojáit.
Nosotras retornaremos esos presos.,Ore rojevyt umi ñemoka'irãinguéra.
Ella damnificará aquella pagadora.,Ha'e orekombyait ako hepyme'ẽva.
Ella meditó.,Ha'e oñeimo'ãkuri.
Ellas despegaban.,Opu'ãmi hikuái.
Él no hizo.,Ha'e ndojapoikuri.
Vos comprometes.,Nde peporoapytĩ.
Ella pone.,Ha'e omoĩ.
Yo no mantenía.,Che namongaruimi.
Vos convertirás.,Nde pembovat.
Ella no comenzaba para ese archivo.,Ha'e nomoñepyrũimi upe ñongatuha g̃uarã.
Ella no ligará.,Ha'e nombojoajuit.
Nosotros investigamos.,Ore rojetypekakuri.
Nosotros investigamos.,Ñande ñamboguyguy.
Ellos dominarán esa cárcel.,Oikokatut upe kuarahy'ã hikuái.
Tú caminabas.,Nde pepykúimi.
Yo no fracasaba.,Che ndajavyimi.
Yo presentaba vuestros lenguajes a nuestro fruto.,Che aguerumi pene ñe'ẽnguéra ñande ‘ape.
Yo presentaba vuestros lenguajes a nuestro fruto.,Che akuave'ẽmi pene ñe'ẽnguéra ñande ‘ape.
Ella cargaba.,Ha'e omyenyhẽmi.
Vosotras enseñaréis vuestros perros a aquel parecer.,Peẽ pemoarandut pende jaguakuéra aipo temimo'ãme.
Ellas descuidan.,Ha'ekuéra oñangareko'ỹ.
Nosotros entrevistaremos.,Ñande ñañomongetat.
Tú no condujiste hasta esos cestos.,Nde napemboguataikuri umi ajakakuéra peve.
Ella no embravecía esas causas hasta esta llegada.,Ha'e nomoñarõimi umi ypykuéra ko guahẽ meve.
Nosotras no valimos.,Ñande ndajavaleikuri.
Yo hablé hasta las publicaciones.,Che añe'ẽkuri porombokuaapykuéra meve.
Ella no acortaba vuestro pueblo.,Ha'e nomombykyimi pende táva.
Vosotras ofrecíais.,Peẽ pekuave'ẽmi.
Tú pusiste aquellos barrios.,Nde pemoĩkuri umi tekohakuéra.
Tú no acatabas esta zarigüeya.,Nde napemboajeimi ko mykurẽ.
Vosotras no movilizasteis.,Peẽ napemongu'eikuri.
Nosotras no recuperaremos.,Ñande ndajarojevyit.
Yo no tenía estos obreros al gavilán.,Che ndaguerekoimi ko'ã mba'apohakuéra taguatope.
Yo no tenía estos obreros al gavilán.,Che ndarekoimi ko'ã mba'apohakuéra taguatope.
Yo pincho desde vuestro ángulo.,Che apichãi pende rugua guive.
Vosotras no pasabais.,Peẽ ndapeikoveimi.
Ella reducía desde esa televisión.,Ha'e omombykymi upe ta'angambyry guive.
Nosotras venceremos ese diafragma con este principio.,Ñande japu'akat upe py'asãngue ko ypy ndive.
Ella no hizo.,Ha'e ndojapoikuri.
Vosotros trasladabais desde vuestras máximas.,Peẽ perojami pene ñe'engakuéra guive.
Tú sufriste estas estrellas.,Nde perasykuri ko'ã mbyjakuéra.
Él tiene.,Ha'e oreko.
Tú no trataste vuestra jefa.,Nde napeñe'ẽikuri pene tendota.
Nosotras adquiriremos estas reacciones.,Ore rojoguat ã pu'ãnguéra.
Ella no tirará.,Ha'e ndokapuit.
Vosotros contasteis.,Peẽ pemombe'ukuri.
Vosotras no seguisteis.,Peẽ napemuñaikuri.
Nosotras madurábamos.,Ore rombyajumi.
Vosotras paráis esos sobrantes.,Peẽ pepyta umi tembyrekuéra.
Yo cruzaré.,Che ambojuasat.
Nosotros no despreciaremos nuestra cartera.,Ore ndorojahéirit ore voko.
Yo no mantuve.,Che namongaruikuri.
Vosotros estimulasteis los objetivos a esa persona.,Peẽ pemokyre'ỹkuri jejaposekuéra ku yvypórape.
Vos no insinuaste.,Nde ndapekuaaukavyikuri.
Yo no ubicaba.,Che namohendaimi.
Ellos no valían esas cerdas.,Ha'ekuéra ndovaleimi umi kurekuéra.
Vosotros recluisteis nuestro canto a esos textos.,Peẽ pemoka'irãikuri ñande purahéi umi kuatiakuérape.
Tú no pensaste estos llamados.,Nde napejepy'amongetaikuri ko'ã tenóikuéra.
Ellas levantan este vocablo.,Omboyvate hikuái ko ñe'ẽ.
Ella no invita aquellas suertes.,Ha'e ndopepirui umi po'akuéra.
Ella no abría.,Ha'e ndopevuimi.
Tú no encaminabas.,Nde napembohapeimi.
Nosotras adheríamos esas corduras.,Ore rombojami umi akãguapykuéra.
Yo cortaré desde nuestras sedes.,Che akytĩt ñane tendakuéra guive.
Nosotros no dormimos los fundadores.,Ore ndorokei moñepyrũhárakuéra.
Nosotros no dormimos los fundadores.,Ñande ndajakeikuri moñepyrũhárakuéra.
Vosotras prestasteis.,Peẽ peporukakuri.
Él da vuestra chicha.,Ha'e ombojára pende kaguy.
Yo presté.,Che amba'epurukuri.
Yo brincaré.,Che apopot.
Ellas seguirán a estas eras.,Omoñat árakuérape árakuérapehikuái ko'ã.
Vosotros esperabais esas posibilidades.,Peẽ pejeroviami umi jakuéra.
Yo vibraba.,Che apumi.
Nosotros no lanzábamos.,Ñande ndajapoirimi.
Tú ayudas esos superiores.,Nde pepytyvõ umi mburuvichakuéra.
Vos entrevistarás.,Nde peñomongetat.
Tú ordenas aquella búsqueda a ese molino.,Nde pemyatyrõ aipo tembireka ku josohape.
Tú no concedes las obtenciones a vuestra jefa.,Nde napeme'ẽi jehupytykuéra pende urupe.
Tú no concedes las obtenciones a vuestra jefa.,Nde napeme'ẽi jehupytykuéra pene tendotape.
Él valdrá nuestra acción.,Ha'e ovalet ñane tembiapo.
Ella trasladará.,Ha'e orojat.
Vosotras sonáis.,Peẽ pepu.
Ellas obran.,Omba'apo hikuái.
Nosotros cotizamos.,Ñande ñambohepykuri.
Nosotros cotizamos.,Ore rombohepy.
Él no partió.,Ha'e nopehẽ'ãikuri.
Ellas producían.,Omoheñóimi hikuái.
Nosotros no abrazamos.,Ñande nañañuvãikuri.
Nosotros no abrazamos.,Ore noroñañuvãi.
Vos no produjiste.,Nde napemoheñóirikuri.
Vosotras no lanzaréis.,Peẽ ndapeityit.
Nosotras no diferenciamos.,Ñande nañamoingoeikuri.
Nosotras no diferenciamos.,Ñande nañamoingoei.
Nosotros no haremos.,Ore ndorojapoit.
Ellos razonan esa lengua.,Opy'amongeta upe kũ hikuái.
Vos significaste esa torrefacción.,Nde pe‘esekuri ku maimbeha.
Él no colaboraba.,Ha'e nopytyvõimi.
Vos pensabas.,Nde peñeimo'ãmi.
Ellos no concurrirán.,Oko'it hikuái.
Nosotros descargamos vuestras inapetencias.,Ore romboguejy pene juruhe'ỹnguéra.
Nosotros descargamos vuestras inapetencias.,Ñande ñamboguejykuri pende karu'ikuéra.
Vos no hubiste nuestras encargadas.,Nde napeimeikuri ore ñangarekohakuéra.
Nosotras no dirigimos.,Ñande nañasãmbyhyikuri.
Nosotras no dirigimos.,Ñande nañasãmbyhyi.
Él no sumó.,Ha'e ndopapaikuri.
Él pondrá.,Ha'e omohendat.
Ella sudó.,Ha'e ory'áikuri.
Ellas no meterán.,Nomoingeit hikuái.
Ellas mitigan vuestros superiores.,Ha'ekuéra ombovevúi pende ruvichakuéra.
Él dirige aquellas lascivias de esas tórtolas.,Ha'e osãmbyhy umi taguyrõnguéra umi jerutikuéragui.
Ella no apretará nuestras sopas.,Ha'e nomba'ejopyit ñande jukysykuéra.
Ella no escapaba vuestras mañas.,Ha'e ndotutuimi pende jepokuaakuéra.
Vosotras priváis.,Peẽ pepe'a.
Yo actuaba.,Che amba'apomi.
Él no rodaba.,Ha'e ndojereimi.
Vos estrenabas.,Nde pemoñepyrũmi.
Tú quiebras vuestra dicha.,Nde pesoite pende po'a.
Ella no pasa vuestros directores.,Ha'e nombohasai pende ruvichakuéra.
Ella fracasaba.,Ha'e ojavymi.
Él no ubicó.,Ha'e nomohendaikuri.
Vosotros bajaréis.,Peẽ peguyt.
Ella disparará para esa garrapata.,Ha'e opoit ku jatevu g̃uarã.
Vosotras destituiréis el juego.,Peẽ pemosẽt jaru.
Ellas no desarrollaron.,Ha'ekuéra nomongakuaaikuri.
Ellos revelan este derroche.,Okuaauka ko pomombo hikuái.
Ellos no alojaron sobre estos autores.,Nombohupaikuri hikuái ko'ã apohárakuéra ári.
Nosotras no convertíamos.,Ore norombovaimi.
Vos desapareces hasta aquellos terruños.,Nde peñemi umi tetãnguéra meve.
Yo no separaba estos clavos.,Che ndapekaimi ko'ã kutuhakuéra.
Nosotros no enderezamos aquellas televisiones.,Ore noromokarapã'oi umi ta'angambyrykuéra.
Nosotros no enderezamos aquellas televisiones.,Ñande ndajapepyharaikuri umi ta'angambyrykuéra.
Vos no lamentarás nuestras veredas a vuestras fuentes.,Nde naperohasẽit ñande guatahakuéra pende ykuakuérape.
Él no abría.,Ha'e ndope'aimi.
Vosotras adivinasteis los males.,Peẽ pejurupyasykuri vaihakuéra.
Yo bajaba.,Che amboguejymi.
Ellas no educaron aquel conocimiento.,Nombo'eikuri hikuái ako emba'ekuaa.
Vosotras no tratabais.,Peẽ napeñe'ẽimi.
Él estuvo.,Ha'e oikokuri.
Tú no reconocerás.,Nde ndapekuaait.
Él hundirá.,Ha'e omoñapymit.
Él empleará por aquel rebote.,Ha'e oporut aipo guevire.
Nosotros no florecemos.,Ñande ndajapotyjerai.
Nosotras tendemos.,Ore romosaingo.
Vosotras viviréis.,Peẽ peikot.
Yo no ponía.,Che namoĩrimi.
Tú derribabas aquel funcionario a vuestras tripas.,Nde peitymi ako tembijokuái pende chúrakuérape.
Tú no precisaste.,Nde napekotevẽikuri.
Yo establecí vuestros vuelos hasta nuestra sensatez.,Che amohendakuri pende vevekuéra ore akãguapy meve.
Vosotras participáis nuestra opositora.,Peẽ pemomarandu ñane mbohováiva.
Ellas no innovarán.,Ha'ekuéra nombopyahuit.
Ellas no finalizaban.,Ha'ekuéra ndojapopaimi.
Ellos agrupaban este aliento.,Ombyatymi ko pytuhẽ hikuái.
Vos cuentas.,Nde pemombe'u.
Ellas no sudarán.,Ha'ekuéra ndory'áirit.
Él pellizcaba la potencia.,Ha'e opichãimi pokatu.
Ellas plantaban.,Oñotỹmi hikuái.
Yo no entenderé.,Che nañe'ẽkumbyit.
Nosotros rompemos.,Ñande ñamopẽ.
Él no produjo nuestra lengua.,Ha'e nomoheñóirikuri ñane kũ.
Nosotras no despuntamos.,Ore norotĩsẽikuri.
Nosotras no despuntamos.,Ore norotĩsẽi.
Nosotras accedíamos con el arroyo.,Ore roneĩmi yakã ndive.
Vos trabajaste.,Nde pemba'apokuri.
Nosotras no pulsamos vuestra unión.,Ore noroñatõiri pene mbojoja.
Nosotras no pulsamos vuestra unión.,Ore noroñatõirikuri pene ñomopeteĩ.
Él suena.,Ha'e ogualala.
