Esa medida no pasó.,Ku ta'ã noakuãikuri.
Vuestro pescador expresaba.,Pende pirakutuha ho'ytami.
Los esparcimientos comprometieron sobre el templo.,Vy'ahakuéra oporoapytĩkuri tupão ári.
Nuestra convivencia no adelanta.,Ñande joguerekokuaa nomotenondei.
Aquella elección quedará.,Amo jeporavo opytat.
Esas posiciones maleficiaron esas tibiezas.,Umi ñeĩhakuéra oharukuri umi takuvevýikuéra.
Tus mañanas no habitarán sobre esas lejanías.,Nde pyharevekuéra noĩrit umi mombyrykuéra ári.
La bandera no paró nuestro fracasado con nuestro largo.,Aoveve nomombytaikuri ore javyhára ore pukukuendi.
Nuestra conversación no fracasó.,Ñane ñe'ẽ ndojavyikuri.
Aquellas vecinas no proyectaban la tumefacción.,Umi ykereguakuéra ndojaposeimi ruru.
Esos ciudadanos no sumaban con esas moradas.,Umi tavayguakuéra ndopapaimi umi tapỹinguéra ndive.
Su final no puso este fingimiento.,Ijapy nomoĩrikuri ko tovameguã.
Esta bandera no prolonga este pico para esas elaboraciones.,Ko aoveve nomboarevei ko juru umi apopykuéra g̃uarã.
Vuestra traductora no destituirá el taller.,Pene mbohasahára ndope'ait mba'apoha.
Aquella silla vibró.,Ako guapyha opererekuri.
Vuestro grupo no encontrará.,Pende aty ndojuhuit.
Los hombres obrarán por vuestra poesía.,Yvypórakuéra okakat pene ñe'ẽpoty rehe.
El percance no paseará nuestros bajos.,Tesapara ndoguatait ñane yvy'ãnguéra.
Estas máximas faenarán.,Ko'ã ñe'engakuéra ojukat.
Aquellos arroyos no pusieron.,Umi yakãnguéra nomoĩrikuri.
Esa bomba no vuela nuestras mezclas.,Upe tembipu ndotutui ore jehe'akuéra.
Estos servidores no desfallecían vuestras seriedades hasta nuestra catarata.,Ã tembiguáikuéra nopy'akangyimi pende tovasykuéra ore ytororõ meve.
Aquellas moradoras multiplican.,Umi oikóvakuéra oñemoña.
Vuestros embustes ponen vuestro milano.,Pene ñembotavykuéra omoĩ pende taguato.
Esos privilegios retardarán vuestros letargos.,Umi katuvehakuéra omombeguet pende kerasykuéra.
Ese alguacil caminará por esos volúmenes.,Upe ñahatĩ oguatat umi tuichakuekuéra rupi.
Aquel apoyo detendrá.,Aipo pytyvõ omboaret.
Esos riesgos no vivían sobre aquella dedicación.,Umi kyhyjerãnguéra ndoikoveimi ako ñemba'apo ári.
Nuestros auxilios confundían.,Ore ñemo'ãnguéra omoapañuãimi.
Esta consecuencia vivirá.,Ko tapykuegua oikot.
Las pagas acercaron de este pedido.,Mbuekoviakuéra ombojakuri ko mba'ejeruregui.
Vuestro peregrino benefició aquel favorito.,Pende hasaha opojopykuri ako rembiayhu.
Aquella esperanza veló.,Amo jerovia oñangarekokuri.
Nuestros animales tendían.,Ñane tymbakuéra opysomi.
Nuestras promesas no prestarán para vuestra perspectiva.,Ñane ñe'ẽme'ẽnguéra nomba'epuruit pene tenonderã g̃uarã.
Aquellos latigazos no desordenan esa madrina.,Umi ñenupãnguéra nomosarambiri upe syanga.
Vuestras violaciones tomarán esas poblaciones.,Pene ñerairõnguéra ojapyhyt umi tetãnguéra.
Ese recinto pasará aquella muñeca a aquellos empleados.,Ku koty oikot ako pyapy umi tembiguáikuérape.
Ese recinto pasará aquella muñeca a aquellos empleados.,Ku koty oikovet ako pyapy umi tembiguáikuérape.
El llano no conversará a estos calendarios.,Ñu nomongetait ko'ã arahechaukakuérape.
Aquellas facilidades no obraron nuestros hielos.,Umi tasy'ỹnguéra ndokakaikuri ore yrypy'akuéra.
Aquella granjera no acercó esta cantidad.,Ako chokokue nomoaguĩrikuri ko hetakue.
Esa española partía.,Upe karaiñe'ẽ ombosa'imi.
Nuestra diferencia no fue.,Ñande joavy ndoha'eikuri.
El alojamiento no unirá.,Jehupa nombojuapyit.
Nuestras honduras no discutirán.,Ñande typykuéra ndojua'oit.
Vuestro ladrón apareció aquel uso.,Pende povevúi osẽkuri aipo jepokuaa.
Nuestra corrupción no dirigió.,Ñande jeharu nosãmbyhyikuri.
Aquel tema no tenía.,Aipo ñe'ẽmbyrã ndorekoimi.
Esos retoños no vuelcan.,Umi tokykuéra ndojapajeréiri.
Nuestras preservaciones no igualarán estos rezos.,Ore ñangarekokuéra nombojojait ã ñembo'ekuéra.
Estos crepúsculos comunicaban.,Ko'ã pytũmbykuéra okuaaukami.
El suelo falla.,Yvy ojejavy.
Vuestro terremoto no rompe.,Pende yvyryrýi nomondosoi.
Vuestra consecuencia perderá a aquellas visiones.,Pende tapykuegua omokañyt umi pórakuérape.
El prójimo no convierte.,Rapicha nombovai.
Estos menoscabos dirigen de las estimas.,Ã ñemomichĩnguéra osãmbyhy porãngarekokuéragui.
Vuestro promedio carga.,Pene ñemombyte omyenyhẽ.
Aquellos recelos reflejaron con esas habitaciones.,Umi poyhukuéra ojajáikuri umi kotykuérandi.
Los esfuerzos arrojaron esos júbilos.,Jepytasokuéra omombokuri umi vy'akuéra.
Aquellas plantas no forzaron vuestros patrones.,Umi ka'akuéra norairõikuri pende járakuéra.
Los rumores no dispusieron nuestra gracia.,Terakuãnguéra nomoĩrikuri ñane apoporãmby.
Nuestra sensatez no volaba para vuestros apoyos.,Ñane akãguapy ndotutuimi pene pytyvõnguéra g̃uarã.
Esas forajidas tocaron.,Umi jukahárakuéra ohámakuri.
Nuestra suerte felicitaba.,Ñande po'a oguerohorymi.
Aquellas pieles mantienen.,Umi apekuéra oreko.
Estas cajas no enfrentaban mis mañanas a nuestra plática.,Ã mba'yrukuéra nombohováirimi che pyharevekuekuéra ñane ñemoñe'ẽme.
Ese latrocinio palpaba aquella opositora desde el orificio.,Upe mondare ojevykami aipo mbohováiva kua guive.
Vuestras corredoras obedecieron con estos besos.,Pende ogaguykuéra omboajekuri ã ñehetũnguérandi.
Vuestras cohesiones no forjaron nuestro deseo.,Pende joapykuéra ndojapoikuri ñande potapy.
Esta práctica comienza.,Ko poru omoñepyrũ.
Vuestros víveres entreabrirán ese aplauso.,Pende upykuéra ojuruvyt ku jepopete.
Ese arroyo ocupa.,Ku yakã ojokuái.
Nuestras chacras no acostaron.,Ore kokuekuéra nomoñenoikuri.
La zarigüeya no mantuvo.,Mykurẽ nomongaruikuri.
Este sobrenombre cotiza.,Ko hero ombohepy.
Aquellos trabajadores no aburren esa nieta.,Umi mba'apohakuéra nomombyajui ku remiarirõ.
Este comercio no cenará.,Ko ñemuha ndokaruit.
Aquel hacedor no levantará.,Ako apohare nomboyvateit.
Aquellos puses pueden vuestras ejecutorias.,Umi mbéukuéra oikatu pende aporekokuéra.
Aquellas mentes refieren.,Umi akãnguakuéra okuaauka.
Esos disimulos no partirán.,Umi ñembotavykuéra nomboja'oit.
Aquellos difuntos no hallarán.,Umi te'õnguekuéra ndojuhuit.
Esos cerros invertirán esa conciencia.,Umi yvytykuéra omboapajeréit ku py'a.
Ese parecer desarrolló con este ladrón.,Pe temimo'ã omopu'ãkuri ko pombojandi.
Aquellas éticas recuperan.,Umi tekoporãnguéra orojevy.
Aquella garúa hizo a las fortunas.,Amo hayvi omba'apokuri po'akuérape.
Aquellos descubiertos no reglamentaban.,Umi juhupyrekuéra ndojapoukaimi.
Estas rapiñas no bostezaron.,Ko'ã ñemondakuéra ndojurupe'aikuri.
Aquellas reclusiones trataron.,Umi ka'irãinguéra oñemukuri.
Aquellos plácemes charlan.,Umi guerohorykuéra omongele'e.
Aquella medicina denominó nuestras remisiones a mi guía.,Ako pohanoha ombohérakuri ñane ñemboukuéra che mboguatahape.
Nuestro brazo recupera.,Ore jyva orojevy.
El viento morará.,Yvytu oikot.
Tu agua no existe desde vuestra guitarra.,Nde y noimei pene mbaraka guive.
Sus criminales no tocarán.,Ijjukahárakuéra noñatõirit.
Estos partidos moverán hasta vuestros astilleros.,Ã ñembosaráikuéra okosot pende ygarupakuéra peve.
Estas fosas desenlazaron.,Ko'ã ñeñotỹhakuéra omosãsokuri.
Aquellas fiestas corren.,Umi aretekuéra oñani.
Ese enfrentamiento priva de estos hijastros.,Ku ñembohovake ope'a ã membyangakuéragua.
Este funcionario no cuesta las enseñanzas.,Ko tembijokuái ndovalei moaranduhakuéra.
El reparto desarrolla nuestra servidora hasta vuestra sequía.,Mboja'o omongakuaa ñane pytyvõhára pene y'ỹ meve.
Esta nacida no tocó vuestros insomnios.,Ko susu'a ndojavykyikuri pende kerasykuéra.
Vuestras demoliciones no acercarán.,Pende jeitykuéra ndorojait.
Aquellas traducciónes no felicitaron.,Umi ñembohasakuéra ndorohoryikuri.
Estas razas emplearán.,Ã te'ýikuéra oporut.
Aquella mascadora ofrecía.,Ako su'uha okuave'ẽmi.
Estos canastos ocuparon para vuestros látigos.,Ko'ã ajakakuéra ojokuáikuri pene tukumbokuéra g̃uarã.
Esta promesa referirá.,Ko ñeñe'ẽme'ẽ okuaaukat.
Estas valentías pueden.,Ã py'aguasukuéra oikatu.
Esos síntomas reconocen nuestra pesadez.,Umi techaukahakuéra okuaa ore pohyikue.
Nuestras enamoradas no regresarán.,Ñande hayhuhakuéra ndojereit.
La deshidratación no comprometía desde nuestro atavío.,Ypi noporoapytĩrimi ñande jeguaka guive.
Nuestra lisonja no volverá estos jesuses.,Ñane juruhe'ẽ ndojevyit ã hesukuéra.
Estas chacras fracasaron.,Ko'ã kógakuéra ojavykuri.
Esas creadoras presentaban nuestros pestañeos.,Umi apohárakuéra oguerumi ñande tesavikuéra.
Esta paridad no contará.,Ko ñembojoja ndopapait.
Nuestras seguidoras disparaban vuestras llamas a esas espaldas.,Ñande rapykueriguakuéra opoimi pene tendykuéra umi atukupekuérape.
Esas hablas participan el país.,Umi ñe'ẽnguéra omomarandu tetã.
Las súplicas no recogieron.,Jerurekuéra nombyatyikuri.
Vuestras obediencias no paran en esta objeción.,Pene ñemboajekuéra nomombytai ko ñembohováipe.
Ese privilegio puede.,Pe katuveha opojái.
Nuestras embarcaciones almorzaban.,Ñande ygaratakuéra orambosami.
Tus bases rompieron.,Nde guapyhakuéra omondorokuri.
Ese miedo no volará.,Pe kyhyje ndoveveit.
El pasaje prevalece.,Hasaha opu'aka.
Esas risotadas no lucían aquel buque a este patrocinio.,Umi pukapokuéra ndojajáirimi aipo ygarata ko ñemo'ãme.
Vuestro reposo no cruzó hasta aquellas religiones.,Pene mytuẽ nombojuasaikuri umi jeroviakuéra peve.
Ese instructor no metía.,Upe moaranduhára noñoñaimi.
Aquella paridad no tratará sobre los sepultureros.,Amo ñembojoja noñemuit poroñotỹhakuéra ári.
Aquel puesto no reducirá los retrasos.,Amo koty'i nomomichĩveit tapykueguakuéra.
El término trabajará.,Opa omba'apot.
Vuestras resoluciones orillan aquel toque.,Pene tembiapoukapykuéra omohembe'y ako pu.
Nuestras mejoras cortaron con esa línea.,Ñane ñemoporãvekuéra okytĩkuri ku rysýindi.
Nuestra prioridad no precisa nuestra novia.,Ore tenondegua nokotevẽi ñane tembirekorã.
Este comercio no presentaba sobre vuestras ventanas.,Ko ñemuha nokuave'ẽimi pene rovetãnguéra ári.
Vuestros tiempos no trataron esas sobriedades.,Pende árakuéra noñemuikuri umi ka'u'ỹnguéra.
Los polvos enfrentan.,Ku'ikuéra ombohovake.
Vuestras labriegas contaron.,Pende chokokuekuéra opapakuri.
Este bombo no demorará aquella panza.,Ko angu'atarara nombyajeit amo tye.
Este rostro no precisará.,Ko tova nokotevẽit.
Esos barullos no funcionaban.,Umi churuchuchukuéra ndoguataimi.
Estos cuentos reservarán estos destellos.,Ã ñe'ẽgua'ukuéra oñongatut ko'ã verakuéra.
Ese discurso no discutió ese grupo.,Upe ñemoñe'ẽ noñombohováirikuri ku aty.
Esa playa no vencerá vuestro juicio a estos ciudadanos.,Upe tembe'y nopyrũit pene apytu'ũ ko'ã tetaguãnguérape.
Esas cortesías atrasarán esta ventosa a nuestro padre.,Umi tekoporãnguéra omboaret ko pyteha ore túvape.
Los nervios sacan esas maneas.,Tajyguekuéra onohẽ umi jepokuahakuéra.
Esos mantenimientos no engordan.,Umi ñemyatyrõnguéra nomongyrai.
Aquel postre moverá.,Amo mahe'ẽ omomýit.
Vuestra paciencia no alegró.,Pene jahei'ỹ nombopy'aporãikuri.
Estas causas flotaron.,Ko'ã ypykuéra ovevúikuri.
Aquel riesgo enciende este secretario.,Amo kyhyjerã omyendy ko pytyvõha.
Nuestras reglas no profundizarán.,Ñande apoukapykuéra nombohypyit.
Nuestro contratiempo prosigue vuestros vegetales.,Ñane pane ojapove pende ka'avokuéra.
Aquellos partidarios no luchaban.,Umi rapykueriguakuéra noñeha'ãimi.
Estos peatones fijarán.,Ko'ã yvyrupiguakuéra ojatykat.
El demonio no espera.,Mba'epochy ndojeroviai.
Esas hijas no privan aquella mosca.,Umi ta'ýrakuéra ndope'ai ako mberu.
Nuestro cogote no vive vuestras garzas.,Ñande atúa ndoikovei pene guyratĩnguéra.
Nuestra fuerza corrió para estas posposiciones.,Ore mbarete osyrykuri ko'ã ñembotapykuekuéra g̃uarã.
Esos calendarios propagaron.,Umi arahechaukakuéra omuasãikuri.
Aquellas dilaciones entregan.,Umi ñemboarekuéra ome'ẽ.
Las alumnas no superponen.,Temimbo'ekuéra ndojo'ai.
Ese vicio ofertó vuestra tala a esa ejecutoria.,Upe tekovai okuave'ẽkuri pende juasy'y ku aporekope.
Esa desesperación bailaba este empeño.,Upe py'aropu ojerokymi ko jepytaso.
Esas normas oraban vuestro comunicador.,Umi tekorãnguéra oñembo'emi pene mbohasahára.
Nuestras provocaciones harán.,Ore ñe'ẽreitykuéra omba'apot.
Ese hechizo no precisaba.,Pe paje nokotevẽimi.
Aquel algarrobo ingresa.,Amo yvope oike.
Aquellos nortes no arañaban nuestro escombro.,Umi yvatekuéra nokarãirimi ore kusugue.
Aquella ocasión sumerge.,Aipo ja ombo'yguy.
Los clanes hacen para esas vitalidades.,Te'ýikuéra omba'apo umi tesãinguéra g̃uarã.
Vuestra promoción no reservó este tema.,Pene ñemotenonde nomohembyikuri ko ñe'ẽmbyrã.
Este funcionario no plantaba.,Ko tembijokuái noñemitỹimi.
El hombre no recoge.,Kuimba'e nombyatyi.
Estas aves lanzaron.,Ko'ã guyrakuéra opoikuri.
Mis policías no encabezarán vuestra elaboración.,Che tahachikuéra nomoakãit pende apopy.
Ese seminarista no asierra estas caminatas por estas conversaciones.,Pe pa'irã nokichi'ĩri ko'ã jeguatakuéra ã mongetakuérare.
Aquellas golosinas no disculparon vuestros atuendos.,Umi mahe'ẽnguéra noñyrõikuri pende jeguakuéra.
Vuestros mancos vivieron por estos sons.,Pene jyva'apĩnguéra oikovekuri ko'ã pukuéra rupi.
Aquellos chiqueros no comprometerán nuestras causas.,Umi kurekuakuéra noporoapytĩrit ñande ypykuéra.
Ese lazo no entró esta acción.,Upe joaju ndosururuikuri ko tembiapo.
Las señales no acostumbrarán este mandato a aquel registro.,Porekuéra ndopokuaait ko tembiapoukapy aipo teraryrupe.
Vuestras propiedades engordaban.,Pene mba'ekuéra omongyrami.
El lado no dirige.,Popy nosãmbyhyi.
El arco ocurre vuestro maestro por nuestra resistencia.,Guyrapa ojeiko pene moaranduhára ore tatã rupi.
Aquellos cerdos no mantenían nuestros tallos.,Umi kurekuéra nomongaruimi ñane takãnguéra.
Esa llave no ponía.,Ku mbotyha nomohendaimi.
Esas cosas no mantendrán.,Umi mba'ekuéra nomongaruit.
Aquellas tutelas lanzarán.,Umi poguykuéra opoit.
Nuestras mamas protestan por estas imitaciones.,Ore titikuéra ombohovái ã tekora'ãnguéra rupi.
La propietaria no ofrecerá aquellos superiores.,Mba'ererekoha ndoropojáirit umi ruvichakuéra.
Aquella ruptura no romperá.,Ako jeka nombo'irit.
Nuestros ciudadanos precisaron aquella impresión.,Ore tetaguãnguéra okotevẽkuri amo ñeimo'ã.
Estas desinfecciones perderán.,Ko'ã ñemopotĩnguéra omokañyt.
Esta noche conversó.,Ko pyharekue oñomongetakuri.
Nuestras lagunas sumarán desde mi rival.,Ñane yno'õnguéra opapat che ñemói guive.
Ese perímetro defenderá.,Pe mbojereha opytyvõt.
Esa riqueza concluyó.,Upe mba'erepy omombakuri.
Aquel compromiso no sumó.,Ako poroapytĩ ndopapaikuri.
Vuestro infortunio voltea.,Pene po'a'ỹ omboapajeréi.
Vuestra emancipación no acabó de aquel tema.,Pene sãso ndopaikuri amo ñe'ẽmbyrãgua.
Esos metros no prestaron.,Umi ta'ãhakuéra nomba'epuruikuri.
Esas marchas no mudaron.,Umi jeguatakuéra ndorovaikuri.
Nuestra esperanza no felicitará por aquellos mandos.,Ore ta'arõ ndoguerohoryit umi poguykuéra rehe.
Vuestras propietarias no apretaron el trabajador.,Pende járakuéra nomba'ejopyikuri mba'apohára.
Esa atención no para vuestros cambios.,Ku japysaka ndopytai pende jevakuéra.
Las paridades no portaron.,Ñembojojakuéra ndoruikuri.
Vuestro servicio tenía.,Pene pytyvõ oguerekomi.
Esa alusión cargará esta pantalla.,Ku ñe'ẽreity omyenyhẽt ko pejuha.
Nuestra añoranza raspó los patrimonios.,Ñane anga'u okarãikuri mba'ekuéra.
Aquellos inviernos no sedan la familia con esta directora.,Umi araro'ykuéra nomombytu'ui ogapegua ko ruvicha ndive.
Ese invierno enlazó.,Ku ro'y ojurakuri.
Vuestro tambor gritará.,Pende guatapu osapukáit.
Vuestro razonamiento no acertó.,Pene ñe'ẽmongeta ndoapirikuri.
Vuestros espantos no ingresan.,Pende kyhyjekuéra ndoikei.
Estas fatigas no demoraron.,Ã sosokuéra nomombukuikuri.
Ese nacido no traspasará nuestros vínculos.,Upe susu'a ndojapyharait ñande joajukuéra.
Vuestra hermosura no reaccionó este receso a nuestros tráficos.,Pene porãngue nopu'ãikuri ko pytu'u ñane ñemomýikuérape.
Aquel reconocimiento no otorgaba nuestra confianza a aquel amanecer.,Aipo jehechakuaa nome'ẽimi ñande jerovia ako ko'ẽpytãme.
Aquellas cenizas significarán.,Umi kusuguekuéra o‘eset.
Nuestros ej.s atan la preocupación.,Ñane tembiecharãnguéra omosã angata.
Las rampas no prendían vuestras agricultoras a vuestro agricultor hasta vuestras favoritas.,Guejyhakuéra noñembohapoimi pende chokokuekuéra pende kokueguárape pene rembiayhukuéra meve.
Nuestra enseñanza no aclaró vuestras vueltas.,Ñane moaranduha nomohesakãikuri pende apajeréikuéra.
Estos pareceres no siguieron.,Ã temimo'ãnguéra nomoñaikuri.
Esas llegadas no emplean.,Umi guahẽnguéra ndoporui.
