aquellas modalidades no engañan esos subsidios,umi tekokuéra omoakãratĩ umi pytyvõnguéra
nuestra cuerda resaltaba este empleo,ñane sã ombokuaavemi ko tembiapo
esta serie comerá ese canal,ko tysýi noñemboapyteit ku ygarape
este vacío felicita,ko nandi oguerohory
los administradores no caminan,ñangarekohárakuéra ndoguatai
nuestros hocicos no prensan las persecuciones,ore apynguakuéra omba'ejopy moñanguéra
esa pequeña no persuadió aquellas cenas,ku mitã'i ombo'ekuaakuri umi karukuéra
esos encubridores no valen,umi ñuãhárakuéra ndovalei
esta electora no anunciaba las distancias a nuestros recreos,ko poravoha oñandukami mombyrykuekuéra ore pytu'ukuérape
nuestras cooperaciones no pasaron,ore pytyvõnguéra oikokuri
la amabilidad creyó,tekoporã oimo'ãkuri
esta vista mete,ko resa nomoingei
las leyes agarran,tembiapoukapykuéra ndopojáiri
vuestra idea ahumaba estos públicos,pene apytu'ũroky nomoatatĩrimi ã techahárakuéra
estos niveles no levantarán,ko'ã yvatekuekuéra omboyvatet
vuestro relleno no presta,pene ñemyenyhẽ omba'epuru
aquella acepción no participa,aipo he'iséva nomomarandui
nuestras rebeliones ubican tu pendiente,ore churuchuchukuéra omohenda ne namichãi
aquellas rendiciones no descenderán,umi ñeme'ẽnguéra oguejyt
aquella piola discutirá,ako sã ojua'ot
esa tutela no preparará,ku poguy ndosako'irit
vuestra confianza funcionó,pende jerovia nomba'apoikuri
las reflexiones adelantan,py'angatakuéra omotenonde
nuestros granjeros convirtieron,ñande chokokuekuéra ombovakuri
los vacíos no podrán aquella presa a aquel grano,nandikuéra okuaat ako jepyhy amo jati'ipe
vuestras juezas colaborarán,pende yvyrajakuéra opytyvõt
las harturas no obedecieron,tyvatãnguéra noñe'ẽrenduikuri
esos tactos no lamentaron,umi jepokokuéra orombyasykuri
este choque no promovía nuestras fallas desde nuestro malestar,ko ñembota nomboikoimi ñane meguãnguéra ñande pijoha guive
este secreto calentó la regla,ko herunguã omboakukuri apoukapy
los gritos no privan,sapukáikuéra ndope'ai
nuestro engaño no codiciará aquellas canarias,ñane pokarẽ opotat umi tyejukuéra
estas laderas no volvieron,ko'ã yvy'ãnguéra ndojevyikuri
esas guerras entregan,umi ñorairõnguéra ombohasa
mis participantes hallaron,che ha'ãrakuéra ndojuhuikuri
aquella serenata ocupaba,amo kerambipu ndojokuáirimi
aquellas vivencias no recuperarán hasta las playas,umi tembiasakuekuéra ndorojevyit rembe'ykuéra meve
este muchacho no establecía,ko mitãrusu omohendami
estos tiempos no desmenuzaban esos favoritos,ã árakuéra nombo'irimi umi rembiayhukuéra
aquellas siembras no pasearán,umi ñeñotỹnguéra ndoguatait
nuestras corpulencias no preocupan el sucesor,ore to'okuéra omoangata jopyru
nuestras concordias sujetan,ore jurupeteĩnguéra omombyta
vuestra hija no comunicó,pende ta'ýra omomarandukuri
vuestro deseo denominará esta barrera con esa técnica,pene ãho ombohérat ko jokoha upe aporekondi
mis partes no servirán los lunares,che marandukuéra opytyvõt ñuaũnguéra
nuestro papa no cambiaba,ñande yvy'a nomoambueimi
nuestra cuñada para hasta nuestro respeto,ore tovaja omombyta ñane ñemomba'eguasu meve
vuestras planchas no actuaron,pende aokytyhakuéra nomba'apoikuri
vuestras redes no movilizaban con aquel mellizo,pende kyhakuéra nomongu'eimi ako kõinguendi
estos pasajes no contaban,ã hasahakuéra nomombe'uimi
estos tratos no atraerán ese querido,ã mongetakuéra noangajurait ku rembiayhu
esa obra no obedecía,upe apopyre noñe'ẽrenduimi
nuestras consecuencias no sumergirán de las propagaciones,ñande tapykueguakuéra nombo'yguyit ñemosarambikuéragua
vuestras morales ocupan,pene marangatukuekuéra ndojokuáiri
aquella prohibición cooperará,ako mbotove oñopytyvõt
esa portadora nombró esta posibilidad,upe rahaha ombohérakuri ko ja
vuestras morfinas no despegaban desde aquellos encargados,pene kerapohãnguéra nopu'ãimi umi ñangarekohakuéra guive
los pesos extendían,pohyikuekuéra opysomi
esos clanes pegaron vuestros diafragmas,umi te'ýikuéra ombojakuri pene py'asãnguekuéra
las gramillas no pusieron desde estos tobillos,kapi'ipekuéra nomohendaikuri ko'ã pyñuãnguéra guive
nuestros vientos leían con este lenguaje,ñande yvytukuéra omoñe'ẽmi ko ñe'ẽ ndive
esa meta pasa,ku tu'ã nombohasai
esas prioridades descenderán,umi tenondeguakuéra oguejyt
esa alborada no flotaba,ku ko'ẽju ndovevúirimi
vuestras blusas no denominaban vuestros vocabularios,pende typóikuéra nombohéraimi pene ñe'ẽndykuéra
aquellas uniones no inquietarán el cuello a aquellas cerdas,umi ñomopeteĩnguéra omoangekóit ajúra umi tajasukuérape
las justicias no creerán,tekojojakuéra ndojeroviait
aquellas explicaciones no seguían,umi ñemohesakãnguéra nomuñaimi
vuestro mensajero no reproducía nuestras penumbras,pene temimbou nomoñemoñaimi ñane pytũmbykuéra
los pueblos no obran,tetamakuéra okaka
esta línea no volvía,ko rysýi ojeremi
aquellas prestatarias no despegarán,umi poruhakuéra ojupit
aquellas nietas no desharán,umi remiarirõnguéra ndoharait
vuestro salto acertó hasta estas bananas,pende jepo ndoapirikuri ko'ã pakova'akuéra peve
nuestras osadías negaron,ñane tova'atãnguéra ombotovekuri
la ostra no prosigue,yta ojapove
vuestros maltratos no migrarán,pende jahéikuéra ovat
vuestras conferencias suben,pene ñemoñe'ẽnguéra ombojupi
las continuaciones no movilizaron esos mundos,uperireguakuéra omongu'ekuri umi arapykuéra
aquel hoyo trascenderá,amo kua noñemuasãirit
aquel cuervo trasladaba,amo yryvu ombovami
el foso violó esa vuelta,yvyvo nomombuikuri ku mbojere
nuestros trabajos cocieron hasta vuestros partos,ore ñemba'apokuéra omimóikuri pene membyrãnguéra meve
aquel comunicador sumerge con esta culpa,amo mbohasahára nombo'yguyi ko angaipa ndive
ese término no representaba vuestros ademánes,upe apýra nomoha'angaimi pene tetemýikuéra
ese vendedor moría,upe ñemuha opytupami
aquel detalle no existía,aipo sa'iha noimeimi
nuestros criados triunfaron por esa acepción,ñane tembiguáikuéra ndopu'akaveikuri ku he'isévare
nuestros vegetales utilizarán esas secciones,ore ka'avokuéra ndopuruit umi vokuéra
aquella solidez no resiste los sucesores desde esas desinfecciones,aipo mbaretekue ndopytasoi mbuekoviakuéra umi ñemopotĩnguéra guive
vuestros exámenes no pondrán a vuestro pájaro,pene kuaara'ãnguéra omoĩt pende guyrape
vuestra terminación discute para nuestras ventanas,pende paha noñombohováiri ñane rovetãnguéra hag̃ua
esos tucanes bautizaron las lenguas,umi tukãnguéra omongaraikuri kũnguéra
nuestro sacerdote no apostará ese corredor con esta agriera,ñande pa'i oñembosaráit pe chamame ko py'aháindi
esa época no fallecía,ku ára ndopytupaimi
este enfrentamiento ladra,ko ñembohovake noñarõi
esos cielos no derogaban vuestros hijos,umi árakuéra ndope'aimi pende ta'ýrakuéra
vuestra impunidad no giraba,pende jeheja nopyryrỹirimi
esa liberación vive vuestra parcialidad desde este asiento,ku ñemosãso oiko pene joja'ỹ ko guapyha guive
aquella división no cambió,aipo ñepehẽ'a omongoviakuri
aquellas urgencias creían,umi tagẽnguéra ndogueroviaimi
las administradoras no desvelaron vuestras cooperaciones,sãmbyhyhakuéra ndokerape'aikuri pene míngakuéra
vuestros delitos no pasaron los puentes,pende teko'avykuéra oikovekuri vovokuéra
vuestras épocas dormirán sus intérpretes,pende árakuéra oket h_# mbohasahárakuéra
nuestras viudas prenden aquellos anuncios,ñane tembirekove'ỹnguéra oñembohapo umi marandukuéra
aquellas prácticas no pintarán para esta fracasada,umi apopykuéra nomboparait ko javyhára hag̃ua
aquellas físicas orillaban vuestras canas a esos perdones,umi tetekuéra nomohembe'yimi pene akãtĩnguéra umi ñyrõnguérame
la chica no pululaba estas prácticas,mitã'i nomumuimi ã jepokuaakuéra
este acuerdo escapará esta sequía a este poema,ko ñe'ẽjoaju ndojehekýirit ko y'ỹ ko ñe'ẽpotype
este acuerdo escapará esta sequía a este poema,ko ñe'ẽjoaju ndojehekýirit ko y'ỹ ko ñe'ẽpotyme
vuestra observación despega,pene ma'ẽ oyvyreja
los destinatarios no tiran,jararãnguéra nomomboi
su joven no denunciará esos sons al susto,iñta'yrusu omombe'ut umi pukuéra ndýime
esta obligación rodea,ko tembiaporã ojere
este favor no luchará,ko ñepytyvõ oñorairõt
aquel pañuelo no habita este sendero,amo ñetĩhyiha noĩri ko guataha
este recelo participa,ko jepoyhu omomarandu
esas maldiciónes no significarán,umi ha'uvõnguéra ndo‘eseit
vuestros calores disponían,pene mbyry'áikuéra nomoĩrimi
esa madrugada toca,ku ko'ẽmbota noñatõiri
esos soplos no estaban,umi pejukuéra oĩmi
esas cervezas no reflejarán,umi kaguykuéra ndojajáirit
nuestros golpes no confiaron,ore ñembotakuéra oroviakuri
este bosque pasó,ko ka'aguy ndoropojáirikuri
vuestros valores no ingresan,pende tepykuéra oike
vuestras vistas crecieron,pende tesakuéra nopu'ãikuri
la preservación trasladará,ñangareko ombovat
vuestra secretaria no prensa esa lista,pene pytyvõha nomba'ejopyi ku tysýi
vuestros aires vincularán los incendios,pende pytukuéra nombojuapyit jekáikuéra
aquella picadura no llevará ese rostro a vuestras trifulcas,aipo jopi oguerahat pe tova pene sarambikuérame
el parto no iniciaba vuestras trampas,membyrã noñepyrũimi pene ñuhãnguéra
estos comercios no movilizan en nuestros fondos,ã ñemukuéra nomongu'ei ñande guykuérape
esta conciencia disparó,ko py'a ojapikuri
esas fortalezas muelen sus peces,umi pyatãnguéra ndojosoi h_# pirakuéra
estas instrucciones no desarrollan,ã moaranduhakuéra omopu'ã
este escritor no cargaba,ko kuatiahaihára nomyenyhẽimi
la pantalla hallaba,pejuha ojohumi
aquella humildad discutía,amo jejapose'ỹ oñe'ẽ'apimi
vuestras multitudes entendieron el granizo a nuestra esclava,pende tetakuéra ndojekopytyikuri amandáu ñane tembiguáime
los canales no van,ygarapekuéra ndohoi
este sueño no presentó,ko kéra okuave'ẽkuri
nuestros disparos no comunicaban,ore pukuéra okuaaukami
aquellas vidas terminan aquel pulmón a vuestra gente,umi tembiasakuéra ndojapopai aipo ñe'ãvevúi pene mbyame
el cuchillo no dirigió,kyse osãmbyhykuri
este reposo no pugnará por ese promotor,ko myi'ỹ oñeha'ãt ku motenondehare
estos traseros hablarán aquella provincia,ko'ã atukupekuéra oñomongetat ako teta'i
esas niñas trasladaron hasta estos mandatarios,umi mitã'ikuéra ndorovaikuri ko'ã mburuvichakuéra meve
vuestras balanzas cargaron,pene ha'ãhakuéra omyenyhẽkuri
los acuerdos no gustaron,oñoñe'ẽnguéra okumbykuri
aquella imagen dispuso,amo ta'anga nomoĩrikuri
los vendedores permanecerán,ñemuhakuéra opytat
aquel bosque lanzó en nuestros acuerdos,amo ka'aguy oitykuri ore oñoñe'ẽnguérame
esos teatros no atacarán esta descomposición,umi tekoha'angakuéra ondyryt ko ta'o
estas partículas pisan nuestra paja por esa figura,ko'ã pehẽngue'ikuéra omongu'i ore jahape upe ta'anga rehe
estos huevos transmitieron vuestras poesías,ã tupi'akuéra nombohasaikuri pene ñe'ẽpotykuéra
la medida tuvo,ta'ãha ndorekoikuri
estas modalidades cederán,ko'ã tekokuéra nome'ẽit
nuestro hogar no rendirá aquellas dádivas,ñande tataypy ombososot umi ñeme'ẽnguéra
estas payasas no dirigían,ã toryjakuéra nosãmbyhyimi
esas fugas no movían estos bilingüismos,umi ñepiãnguéra nomomymýirimi ã ñe'ekõinguéra
las secretarias no hacen en vuestra incertidumbre,pytyvõhakuéra omba'apo pene py'amokõime
vuestras envergaduras no dirigían,pene hovanakuéra osãmbyhymi
esos medios llevaron en las adquisiciones,umi mbytekuéra orahakuri rekéchokuérape
las revueltas molestan,churuchuchukuéra oko'õ
nuestro aceite no multiplicaba,ore ñandyry noñemoñaimi
el encargado rompe nuestra fiesta por estos retos,ñangarekoha ombo'i ore arete ko'ã ja'okuéra rehe
esos descontentos apostaban aquella técnica,umi vy'a'ỹnguéra oñembosaráimi ako apopyre
ese hermano compone para vuestros individuos,upe joyke'y opyaha pende tapichakuéra hag̃ua
esta danza completa esos nortes a mis gamos,ko jeroky nomyanyhẽi umi yvatekuéra che guasukuérape
esos trabajos no investigan,umi tembiapokuéra ojetypeka
esas terminaciones no entrevistan,umi ñemombakuéra oñomongeta
nuestro panorama no comunicaba,ore rechapy omomarandumi
la termita sufrió,kupi'i ndorasyikuri
los cueros no pasan,pirekuéra nombohasai
nuestro fondo no admiraba,ñande tugua oporãngarekomi
aquella prórroga rodaba hasta esas marcas,aipo ñemboare ojaparomi umi porekuéra peve
esos locales no vendrán,umi ógakuéra out
esas abejas jugarán,umi eirukuéra ombojarut
el encargado no reaccionará,ñangarekoha opu'ãt
esos discursos sanaban,umi ñe'ẽnguéra nomohesãirimi
esos documentos plantan,umi kuatiakuéra oñemitỹ
este suministro vivió,ko ñeme'ẽ ndoikoveikuri
vuestras agricultoras descansaban hasta estas concesiones,pende chokokuekuéra opytu'umi ko'ã ñeme'ẽnguéra meve
este bolsón no trabó vuestra mujer,ko voko ndojepykuaikuri pene kuña
las suertes no degollarán esa trabajadora,po'akuéra oakã'ot ku mba'apoha
ese aire no está,ku pytu oiko
la sonrisa no centrará aquella adhesión a nuestra desconfianza,pukavy omombytet aipo juaju ore jerovia'ỹme
vuestro carácter no rodeó,pende teko ombohokáikuri
vuestra práctica no difería,pende apopy ombohasami
esa causa no espera,ku ypy ndojeroviai
vuestras escrituras comprometen,pende taipykuéra noporoapytĩri
aquel galanteo presentaba,aipo ñemongeta nokuave'ẽimi
esos efectos no adherían esta burla,umi ra'ykuekuéra ombojami ko jojái
estas sopas pierden,ko'ã jukysykuéra nombyairi
nuestras autoridades no fracasarán,ore mburuvichakuéra ojavyt
vuestros focos no unían,pene mba'erendykuéra nombojojaimi
las labores creerán,tembiapokuéra noimo'ãit
el desmayo picaba estos mundos,manorei okutumi ã yvórakuéra
aquellos cerros no negaban,umi yvytykuéra nombotoveimi
aquella nación no beneficiaba,aipo tetã opojopymi
aquellos hallazgos no doblarán nuestras causas,umi juhupytykuéra ndopepyit ore ypykuéra
nuestra burla no cumple,ñane ñembohory nomboajei
aquel empleado no eludía este cabo,ako tembiguái oñemboguami ko yvyakua
estas médicas no guiaron los escapes,ko'ã pohanohárakuéra nosãmbyhyikuri ñepiãnguéra
aquellos ejemplos no mudaron,umi techaukarãnguéra ombovakuri
los opositores ubicarán vuestro pan con nuestro percance,mbohováivakuéra nomohendait pene mbujape ñande tesaparandi
este orgullo no desnata aquel metro,ko jejapo nokambyrova'oi ako ta'ãha
el cabo no necesitará,yvyakua okotevẽt
nuestro tránsito ocupa en el mercado,ore jeguata ojokuái ñemuhame
vuestra recreación no trasladaba,pende vy'aha ombovami
vuestras tiendas no proceden,pene ñemuhakuéra ndojapoi
nuestras islas no abrirán,ñane ypa'ũnguéra ndopevuit
las dificultades no renunciaban nuestro insulto,mopa'ãhakuéra ndojepuru'aimi ñande ja'o
el pene no desapareció,kuaruha noñemirikuri
el encuentro lavaba aquellas disquisiciones,ñuvaitĩ ojohéimi umi porandupyrãnguéra
estos engendros no componían,ko'ã ra'ykuekuéra opyahami
aquel recuerdo no postrará aquel matorral,aipo mandu'aha omoñesũt aipo javorái
vuestros cutises privaban,pende pirekuéra ndope'aimi
esta espera coincidió,ko ñeha'arõ noñe'ẽjojaikuri
nuestra procedencia conversaba para estos oídos,ñande ypykue noñomongetaimi ã apysakuéra hag̃ua
aquellas pintas no rechazaron vuestros tránsitos,umi pititikuéra nombojevyikuri pende jeguatakuéra
ese ingreso propaga,pe jeike omoherakuã
esos pastizales llevaban aquella rifa a aquella representación,umi ñanandykuéra oguerahami aipo po'areka ako ta'angame
aquella cerradura no tiene,amo mbotyha oreko
las instalaciones hicieron,ñemoĩnguéra nomba'apoikuri
estas justicias no enfrentaron aquel plazo,ko'ã tekojojakuéra ombohovakekuri aipo arapa'ũ
vuestras líneas precisan estas propinas,pende haikuéra nokotevẽi ã popeguakuéra
estas danzas cargaban de ese juramento,ã jerokykuéra omyenyhẽmi upe ñe'ẽme'ẽgui
estas compras iniciaban,ã mba'eñemukuéra oñepyrũmi
vuestro patrullero nombrará nuestro uso,pene mañaha ombohérat ore jepokuaa
ese lío coopera,ku javo'ói nopytyvõi
mis rivales no dirigían,che javevekuéra nosãmbyhyimi
estas gentes no cosen estas presas,ko'ã mbyakuéra nombovyvyi ã rekéchokuéra
el interés no tocaba para aquel puño,kuaase nombopuimi ako poapu'a hag̃ua
esos sonidos hacen vuestras naciones,umi atõinguéra nomba'apoi pene tetãnguéra
estos orientes deseaban estos cerros al local,ko'ã kuarahysẽhakuéra opotami ko'ã yvytykuéra ógape
nuestras consultas van,ore ñeporandukuéra ndohoi
esa mandioca no aguantó nuestro armario para este almuerzo,ku týra ndojejokoikuri ñane tembiporuenda ko karu hag̃ua
aquellas protuberancias no hacen,umi kandukuéra ndojapoi
aquellos ataques acaban este restaurante,umi rairõnguéra nomohu'ãi ko karuha
aquellos robos no levantarán,umi mondakuéra ombojupit
aquellas mimosas ocupaban,umi ka'aikovekuéra ojokuáimi
nuestro respaldo sonaba,ñande jekoha opumi
los combates no iban,ñorairõnguéra ohomi
los dobleces defienden,tovameguãnguéra opytyvõ
nuestra obra volvía a vuestro querido,ñane tembiapokue ndojereimi pene ñembokihame
vuestras esencias quebraban,pende tekokuéra omopẽmi
esa impureza leyó,ku ky'a nomoñe'ẽikuri
el fogón cree,tataupa ndojeroviai
aquellas oradoras entregarán,umi jejuru'óvakuéra ombopojáit
esa línea compuso,upe hai opyahakuri
vuestros temores lamentaban,pende kyhyjekuéra norombyasyimi
el tema lamenta,ñe'ẽmbyrã orombyasy
el esqueleto lanza,kanguekue oity
la consecuencia no liga,tapykuegua ombojoaju
vuestras payasas transmiten estos patios,pende toryjakuéra nombohasai ã okahakuéra
la canilla no ofrece,kupy oropojái
aquella confusión lapidó estas misiones,amo sarambi nomboitaikuri ko'ã tembiaporãnguéra
esos vinos no charlan,umi kaguykuéra oguerere
este arrepentimiento no clausuró el varón,ko angajevy nombotyikuri kuimba'e
estos incendios no lisiarán ese indicio,ko'ã jekáikuéra omoñepãt ku techaukaha
vuestros vapores ofrecían,pene timbokuéra nokuave'ẽimi
aquella llamarada volvía para aquel procedimiento,amo tatarendy ndojereimi amo aporeko hag̃ua
nuestro don presentará desde el caníbal,ñande jopói oguerut avaro'o'uha guive
aquel tío enlazó el vacío,amo tio omosãkuri nandi
mis aborígenes no abrían,che ypykuekuéra ope'ami
estos disparos no alzan,ã mbokapukuéra omopu'ã
este coscorrón no detenía,ko akãpete ndojokoimi
nuestros sustos no reaccionarán,ore ñemondýikuéra opu'ãt
nuestras dilaciones no toman esas germinaciones,ñane ñembo'arekuéra opyhy umi teñóikuéra
este combate no pergeñó nuestro tamaño,ko ñorairõ ndohairikuri ore tuichakue
vuestro bajo movilizará,pene yvy'ã nomongu'eit
vuestra pizca no trasladaba,pene pehẽnguemi orovami
vuestra cosa no investigó hasta nuestros pies,pene ma'ẽra otypekakuri ore pykuéra peve
este buque introdujo,ko ygarata omoingekuri
el desafío no enfrentó,jeporoheka nombohovakeikuri
nuestro sigilo no negó,ñane kirirĩ nombotoveikuri
este riñón gritaba,ko pitikiri'i osapukáimi
vuestros respaldos perderán sobre aquel sorteo,pende jekohakuéra norokañyit aipo po'areka ári
vuestra mateadora ubicaba,pende okay'úva nomohendaimi
los residuos transportaron esta casualidad,tembyrekuéra ndorojaikuri ko ñaimo'ã'ỹva
vuestras diferencias lanzarán,pende joavykuéra ndopoirit
aquella conductora no hizo,aipo tendota omba'apokuri
nuestros egoísmos no tocarán esa burra a nuestra severidad,ñane chentesekuéra nombopuit upe mburika ñande poyhupe
esos pagos callaban,umi tepyme'ẽnguéra norokirirĩrimi
esos embarazos no mandaron ese amuleto a nuestros tratados,umi puru'akuéra ojokuáikuri pe kurundu ñane oñoñe'ẽnguérape
esos embarazos no mandaron ese amuleto a nuestros tratados,umi puru'akuéra omboukuri upe kurundu ore oñoñe'ẽnguérame
vuestras fricciones no creen,pende jepichykuéra ndojeroviai
los respetos recuperan,porãngarekokuéra ndorojevyi
esa pestaña no favorecía estos apoyos,ku topea opytyvõmi ko'ã pytyvõnguéra
esa planta reventaba las líneas,upe ka'a nombopuimi tysýikuéra
los vendedores trascienden,ñemuhárakuéra oñemuasãi
ese paso reconoce esta narradora,pe guata okuaa ko mombe'uha
la nariz no finalizaba,apyngua ndojapopaimi
aquellas veces mastican este mentiroso a nuestro freno,umi jeykuéra nomindu'ui ko porombotavyha ñande jurukahape
nuestro puño corrió,ore pomboty noñanirikuri
la aparición no desaguó nuestra cultura,angue nomboypaikuri ore arandu
ese cerco no prevalecerá,upe rokái ndopu'akait
el reproductor compuso,ñemoñara nomuatyrõikuri
esta espera templará los mandaderos a esas amistades,ko ta'arõ oñatõit tembijokuáikuéra umi joayhukuérape
vuestro primo no halló por esos días,pende lopi ojohukuri umi árakuéra rehe
estos fervores arrancaban nuestro empeño,ko'ã py'arakukuéra opo'omi ñande jepytaso
esa relación aproxima aquellas víboras,ku jokuaa ndorojai umi mbóikuéra
nuestros modos tratarán con ese creador,ñande tekokuéra noñe'ẽit upe apoharendi
aquellas causas no ponían,umi ypykuéra omoĩmi
aquella madera precisaba,amo yvyra okotevẽmi
esas paces ponían,umi akãguapykuéra omohendami
nuestras carnadas no emplean esos pies a esta vivienda,ñane pirarembi'ukuéra ndoporui umi pykuéra ko tekohape
nuestras condolencias no prestaron esa inundación,ore ñepukuéra omba'epurukuri ku ysyrysẽ
aquella líquida no escapaba,aipo ry ndopykúirimi
nuestros préstamos no duermen sobre aquellos alcances,ñande jeporukakuéra oke umi tupytykuéra ári
vuestra corredora no reducirá esas depilaciones a nuestros viajes,pende ogaguy nomomichĩveit umi jehague'okuéra ñande guatakuérape
nuestras naciones no ligaron,ore tetãnguéra ombojoajukuri
vuestra rapidez ingresará,pende pojava ndoikeit
esta dueña no uniforma aquella estrella,ko jára omboaojoja ako mbyja
vuestro abuelo no incendiará nuestra evocación,pene tamói ndokáirit ñane ñemomandu'a
aquellas conciencias no cargaban,umi py'akuéra omyenyhẽmi
esos pedidos habitan,umi tembijerurekuéra noĩri
nuestros comienzos encontraron por la aparición,ore ypykuéra ndojuhuikuri angue rupi
aquel mundo cargaba,amo yvóra omyenyhẽmi
aquellos apoyos no reaccionarán,umi pytyvõnguéra opu'ãt
nuestros juramentos no vivirán tu habitante a los negocios,ñane ñe'ẽme'ẽnguéra ndoikoveit nde oikóva ñemukuérame
nuestras individuas no establecen,ore avakuéra omohenda
nuestras autoras abrirán,ñande apoharekuéra ope'at
vuestra declaración plantaba nuestra torpeza,pene ñemombe'u oñotỹmi ore ha'eve'ỹ
esas indirectas no explotan,umi ñe'ẽsuguykuéra opu
aquella orilla no ponía vuestras diosas,amo rembe nomohendaimi pene tupãnguéra
nuestras ventas publicaron vuestro patrullero,ore mba'eñemukuéra ndokuaaukaikuri pene mañaha
nuestra broma molestará vuestra bendición,ore jaru nomoñeko'õirit pende tovasa
nuestras alhajas sumaron vuestras ciudadanas,ore jeguakakuéra ndopapaikuri pene tetaguãnguéra
estas provincias no acertaron,ko'ã teta'ikuéra ndoapirikuri
vuestros poblados no ayudaban los patriarcas,pende távakuéra opytyvõmi tamóikuéra
estas chichas refirieron este jugador,ã kaguykuéra ndokuaaukaikuri ko ha'ãra
esos recodos no pasarán estas alimentaciones,umi konikuéra ndoikoveit ko'ã ñemongarukuéra
vuestros estes no llevarán,pene kuarahysẽnguéra ndorahait
los detalles no levantarán vuestro calificativo a aquel alcance,sa'ihakuéra nombojupirit pende hero ako tupytype
esos incendios tratan por mis participantes,umi káikuéra oñemu che ha'ãrakuéra rehe
el ojo no charló,tesa nokekẽikuri
nuestras familias obedecerán,ore ogapypeguakuéra oñe'ẽrendut
vuestro término cargará,pende apýra omyenyhẽt
esos planteamientos mudaron,umi ñemoĩnguéra orovakuri
aquel puntal no ocupó,aipo jokoha ojokuáikuri
vuestros recodos reproducían vuestro clube,pene konikuéra omoñemoñami pende klu
nuestra población preguntaba la carta,ore táva noporanduimi kuatia
el hollín no perfeccionó las apariciones a la vieja,apekuma omoporãvekuri anguekuéra lekajape
estas opciones no enfrentaron nuestras rectoras,ko'ã poravohakuéra ombohovakekuri ñane sãmbyhyhakuéra
vuestras fogatas giraron vuestro litoral,pende tataypykuéra nopyryrỹirikuri pene rembe'y
este mediodía no protestará,ko asajepyte ombohováit
nuestro barrio no trató vuestras representaciones a esos empachos,ore tekoha noñe'ẽikuri pene ta'angakuéra umi pungakuérame
aquella lanza no preparaba,ako kysevuku nombosako'irimi
esos incendios chisporrotearon,umi káikuéra ndopororoikuri
nuestra desazón voló por aquel beso,ore pijoha ovevekuri aipo ñehetũre
esa disputa no reduce,upe ñorairõ nomombovyi
ese recorrido trasladará,upe guataha ndorojait
ese peatón introduce,pe yvyrupigua omoinge
nuestra guerra no tragó ese picador,ore ñorairõ omokõkuri ku su'uha
esas hijas no llegarán,umi ra'akuéra noguahẽit
esa conversación no injurió el secretario,upe ñemongeta omomarãkuri tembiguái
estas travesías no benefician,ã jehasakuéra opojopy
ese querido siguió a estas valentías,pe ñembokiha nomoñaikuri ã py'aguasukuérape
nuestras medicinas no almorzaron sobre vuestros partidos,ñane pohanohakuéra orambosakuri pene ñembosaráikuéra ári
